,Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Cost
1968,0.95,10.0,4.0,105.0,4.48,12.45,272.77
1969,0.7,21.0,8.0,7286.0,45.97,84.35,1415.76
1970,0.18,23.0,10.0,14363.0,8.16,83.97,531.42
1971,0.22,17.0,16.0,8066.0,27.47,57.77,475.44
1972,0.24,3.0,3.0,14.0,4.93,15.72,131.01
1973,0.45,14.0,6.0,2297.0,6.63,24.51,384.33
1974,0.76,10.0,8.0,124.0,6.86,14.31,371.36
1975,0.32,32.0,20.0,52189.0,110.41,57.3,904.88
1976,0.18,10.0,4.0,184.0,4.38,14.27,151.16
1977,0.54,28.0,10.0,12288.0,55.37,44.1,948.47
1978,0.41,21.0,13.0,1064738.0,2911.42,46.58,10373.2
1979,0.73,7.0,4.0,67.0,3.75,10.27,195.25
1980,0.41,6.0,4.0,664.0,3.61,21.38,160.62
1981,0.45,16.0,6.0,193.0,5.43,12.69,217.62
1982,0.52,10.0,4.0,333.0,4.53,11.29,188.56
1983,0.13,20.0,15.0,2059754.0,1430.54,33.98,6136.16
1984,0.46,30.0,15.0,48152.0,149.2,89.94,1441.86
1985,0.57,11.0,8.0,3100.0,4.07,21.76,311.22
1986,0.4,3.0,2.0,11.0,6.7,12.93,146.49
1987,0.59,21.0,13.0,9925.0,47.67,40.77,1242.95
1988,0.33,21.0,6.0,6365.0,6.37,90.84,693.48
1989,0.45,28.0,9.0,1850.0,10.33,19.85,228.81
1990,0.45,10.0,4.0,61.0,3.81,14.71,138.14
1991,0.27,10.0,8.0,649.0,5.09,18.59,174.18
1992,0.68,34.0,14.0,3159017.0,5402.86,59.41,70042.09
1993,0.93,39.0,24.0,100937.0,1039.9,35.22,6879.95
1994,0.34,27.0,10.0,7435.0,38.62,51.63,494.83
1995,0.52,13.0,7.0,1725.0,3.98,20.63,265.67
1996,0.23,39.0,16.0,1374.0,16.28,40.83,357.84
1997,0.8,20.0,7.0,119052.0,361.72,48.6,3587.26
1998,0.64,11.0,8.0,17758.0,76.1,53.58,1910.54
1999,0.67,35.0,20.0,723.0,5.2,24.58,845.58
2000,0.43,22.0,10.0,285.0,6.05,12.42,221.41
2001,0.18,38.0,23.0,4641.0,6.07,14.75,199.35
2002,0.45,17.0,6.0,3553.0,7.71,21.12,386.14
2003,0.27,24.0,8.0,1074.0,5.03,15.09,170.19
2004,0.02,6.0,5.0,210.0,4.55,14.32,136.93
2005,0.18,21.0,12.0,857393.0,564.08,63.14,4018.1
2006,0.16,20.0,11.0,973.0,6.17,22.07,150.44
2007,0.49,32.0,10.0,44187.0,104.49,56.5,1209.92
2008,0.14,12.0,6.0,309.0,5.55,21.2,180.19
2009,0.47,13.0,7.0,34249.0,26.86,40.19,552.88
2010,0.45,4.0,4.0,39.0,4.67,11.58,126.12
2011,0.76,33.0,11.0,1845.0,11.2,15.02,528.95
2012,0.34,11.0,7.0,291.0,3.41,12.65,133.61
2013,0.06,29.0,12.0,4538.0,6.62,13.47,219.01
2014,0.2,26.0,15.0,40745.0,21.47,94.79,739.05
2015,0.74,3.0,8.0,63.0,3.6,21.88,244.38
2016,0.29,13.0,8.0,685.0,4.04,19.86,184.5
2017,0.35,3.0,2.0,251.0,4.41,23.83,162.95
2018,0.32,20.0,8.0,151.0,6.04,21.8,260.84
2019,0.82,22.0,6.0,2344.0,9.27,12.05,2320.91
2020,0.57,25.0,16.0,1948.0,6.2,14.85,297.34
2021,0.3,9.0,4.0,572.0,6.29,13.85,216.11
2022,0.22,5.0,4.0,25.0,4.71,21.61,138.44
2023,0.37,14.0,7.0,49.0,6.66,16.41,170.48
2024,0.35,30.0,9.0,2837.0,6.18,13.67,212.69
2025,0.73,22.0,7.0,207.0,6.44,18.5,453.16
2026,0.26,33.0,19.0,4112.0,7.1,18.46,241.17
2027,0.63,46.0,20.0,61188.0,62.8,69.14,3285.86
2028,0.01,11.0,8.0,2421.0,3.01,19.3,211.85
2029,0.52,37.0,29.0,24046.0,70.56,82.43,3555.1
2030,0.45,32.0,15.0,251.0,3.43,20.06,135.77
2031,0.22,10.0,5.0,221082.0,35.25,44.04,432.85
2032,0.88,17.0,9.0,149924.0,446.88,59.51,7548.39
2033,0.45,13.0,6.0,385.0,3.95,13.51,120.32
2034,0.09,25.0,10.0,11887.0,8.23,75.98,445.23
2035,0.07,19.0,9.0,201924.0,459.04,52.91,1195.23
2036,0.45,16.0,6.0,2077.0,9.15,15.58,2469.49
2037,0.57,15.0,7.0,40417.0,191.51,29.98,1356.08
2038,0.75,14.0,7.0,136.0,4.16,23.98,500.08
2039,0.69,19.0,8.0,198035.0,1237.87,88.65,4719.5
2040,0.42,25.0,11.0,904412.0,537.84,97.22,3845.22
2041,0.31,12.0,6.0,218.0,6.21,20.69,209.6
2042,0.86,23.0,10.0,1047.0,3.51,14.03,495.89
2043,0.68,20.0,7.0,451.0,4.37,22.15,387.52
2044,0.38,28.0,9.0,11725.0,35.47,32.41,412.48
2045,0.15,24.0,10.0,509845.0,1108.52,44.82,3259.17
2046,0.67,24.0,6.0,115395.0,31.11,56.97,1197.59
2047,0.84,16.0,7.0,1038.0,5.83,21.85,681.9
2048,0.71,30.0,18.0,20734.0,100.87,72.63,2296.11
2049,0.32,27.0,12.0,21858.0,7.49,54.93,527.35
2050,0.31,21.0,8.0,48409.0,79.66,29.94,811.12
2051,0.61,3.0,2.0,37.0,6.63,16.7,356.37
2052,0.25,8.0,5.0,297.0,4.66,18.84,169.7
2053,0.02,20.0,12.0,8880.0,10.02,88.55,379.62
2054,0.06,14.0,7.0,81092.0,117.88,61.96,702.58
2055,0.11,36.0,9.0,166789.0,115.21,34.88,579.86
2056,0.64,48.0,21.0,1364.0,6.93,21.33,749.0
2057,0.4,43.0,18.0,143981.0,191.55,97.64,2799.89
2058,0.84,10.0,8.0,617.0,3.11,19.35,368.37
2059,0.58,15.0,8.0,937.0,3.59,15.62,343.33
2060,0.45,16.0,8.0,150.0,6.16,21.31,168.18
2061,0.5,33.0,8.0,380334.0,406.43,90.94,2885.77
2062,0.85,34.0,28.0,95208.0,701.08,93.88,60552.92
2063,0.01,3.0,2.0,18.0,6.2,13.4,129.57
2064,0.27,4.0,3.0,15.0,5.92,21.57,145.33
2065,0.39,11.0,7.0,5982.5,6.36,18.66,235.5
2066,0.81,3.0,3.0,221082.0,5.97,20.74,392.2
2067,0.68,22.0,9.0,232346.0,1168.79,83.19,4013.04
2068,0.57,14.0,8.0,2470.0,18.1,11.23,237.73
2069,0.45,20.0,20.0,6277.0,3.6,45.01,338.58
2070,0.44,39.0,29.0,6213.0,11.61,37.29,684.73
2071,0.32,9.0,8.0,69.0,3.24,20.18,142.94
2072,0.5,20.0,7.0,331.0,6.21,14.9,243.77
2073,0.97,8.0,4.0,3101.0,6.54,24.36,914.18
2074,0.22,46.0,17.0,5308.0,19.44,95.75,597.7
2075,0.18,9.0,4.0,3597.0,4.05,19.52,218.46
2076,0.36,20.0,5.0,5982.5,4.46,15.7,166.15
2077,0.45,27.0,6.0,1843.0,5.42,23.48,437.59
2078,0.65,14.0,6.0,16635.0,28.95,71.8,1123.63
2079,0.31,36.0,9.0,2244.0,5.96,15.45,298.65
2080,0.38,20.0,9.0,325309.0,1018.88,75.46,3538.89
2081,0.46,22.0,6.0,5572.0,24.36,63.54,819.43
2082,0.76,21.0,8.0,486.0,3.35,21.94,419.73
2083,0.14,32.0,8.0,291.0,6.74,18.27,149.44
2084,0.58,24.0,12.0,221082.0,6312.52,26.74,69771.13
2085,0.95,3.0,8.0,4.0,4.29,21.98,241.28
2086,0.47,22.0,8.0,437722.0,535.34,49.4,6440.06
2087,0.62,23.0,11.0,976.0,3.91,15.14,336.71
2088,0.14,4.0,3.0,17.0,6.04,13.85,120.84
2089,0.18,30.0,7.0,9646.0,18.0,77.29,520.7
2090,0.1,24.0,8.0,14644.0,23.19,90.24,638.06
2091,0.45,7.0,4.0,2780.0,6.32,15.01,402.28
2092,0.37,18.0,7.0,46000.0,225.69,33.53,1348.68
2093,0.68,16.0,6.0,251.0,3.23,20.91,346.65
2094,0.74,20.0,6.0,89996.0,787.8,75.17,20868.16
2095,0.75,24.0,7.0,259187.0,396.4,55.73,3906.79
2096,0.33,35.0,22.0,15388.0,53.73,49.41,818.97
2097,0.39,25.0,13.0,5982.5,135.6,66.56,818.38
2098,0.1,4.0,4.0,20.0,5.26,23.83,155.51
2099,0.01,38.0,14.0,7446.0,5.02,95.8,525.09
2100,0.09,21.0,15.0,35211.0,28.27,97.65,791.99
2101,0.75,34.0,17.0,778.0,6.73,22.48,723.91
2102,0.76,22.0,16.0,15938.0,45.91,62.96,2379.56
2103,0.45,14.0,6.0,664.0,6.93,22.61,214.23
2104,0.56,27.0,8.0,514.0,3.66,23.99,353.45
2105,0.22,3.0,2.0,23.0,3.32,23.36,174.99
2106,0.36,4.0,3.0,42.0,4.27,14.37,179.65
2107,0.86,14.0,7.0,35353.0,76.06,50.6,5264.45
2108,0.86,59.0,20.0,179476.0,798.46,91.87,42256.59
2109,0.32,29.0,10.0,31526.0,43.43,72.73,1031.14
2110,0.45,25.0,7.0,1654.0,8.8,12.04,657.85
2111,0.93,13.0,6.0,3232.0,8.26,14.13,1736.11
2112,0.36,23.0,10.0,499.0,6.09,24.03,252.25
2113,0.49,25.0,6.0,193583.0,536.91,85.9,3839.83
2114,0.8,12.0,6.0,57899.0,324.71,78.05,2818.6
2115,0.34,26.0,6.0,112686.0,394.47,86.02,1432.5
2116,0.59,9.0,4.0,186.0,3.96,15.8,223.48
2117,0.7,32.0,14.0,777735.0,3914.81,28.53,19402.94
2118,0.38,22.0,7.0,6166.0,31.55,75.13,707.64
2119,0.6,32.0,14.0,974.0,6.14,21.13,482.92
2120,0.14,3.0,2.0,5.0,6.81,12.7,115.87
2121,0.07,12.0,8.0,663.0,5.29,14.5,120.43
2122,0.52,15.0,6.0,554.0,6.76,23.44,328.72
2123,0.29,13.0,6.0,49743.0,154.02,81.2,1187.24
2124,0.67,20.0,8.0,478967.0,3562.56,97.39,14395.86
2125,0.45,3.0,2.0,68.0,3.75,15.72,231.44
2126,0.45,35.0,12.0,13366.0,30.36,26.24,282.01
2127,1.0,33.0,11.0,1564.0,8.52,13.03,2999.42
2128,0.32,16.0,6.0,467.0,5.82,24.58,185.0
2129,0.83,20.0,9.0,1374.0,6.85,11.04,691.9
2130,0.45,33.0,13.0,476.0,3.08,14.37,188.73
2131,0.06,38.0,7.0,220.0,3.89,20.79,178.8
2132,0.51,22.0,8.0,247.0,5.26,20.68,280.01
2133,0.57,30.0,15.0,2126.0,7.31,15.02,435.51
2134,0.18,27.0,12.0,4343.0,5.08,22.12,322.52
2135,0.68,35.0,8.0,1994.0,10.45,19.83,775.53
2136,0.34,3.0,2.0,5982.5,6.75,16.45,199.74
2137,0.87,11.0,6.0,1425.0,3.11,10.54,337.28
2138,0.49,36.0,12.0,46633.0,81.26,88.4,2478.57
2139,0.24,24.0,11.0,2013.0,6.13,21.33,207.77
2140,0.21,21.0,9.0,1374.0,5.0,16.4,154.43
2141,0.03,18.0,9.0,4083.0,6.46,23.69,189.95
2142,0.7,20.0,8.0,130.0,6.61,24.82,531.05
2143,0.79,38.0,28.0,7048.0,33.66,95.97,4655.76
2144,0.45,26.0,8.0,221082.0,5177.02,86.81,96236.45
2145,0.44,19.0,13.0,266655.0,359.27,61.35,1881.99
2146,0.39,24.0,9.0,413.0,4.97,23.02,241.12
2147,0.45,36.0,12.0,115395.0,7962.5,69.88,1244606.7
2148,0.45,28.0,16.0,666.0,5.49,16.2,320.2
2149,0.19,31.0,18.0,988.0,3.44,24.65,208.18
2150,0.36,39.0,20.0,1129.0,4.78,18.3,319.36
2151,0.21,31.0,7.0,5608.0,14.72,69.51,515.5
2152,0.63,23.0,10.0,893.0,3.25,12.06,245.79
2153,0.03,25.0,11.0,789868.0,1798.21,35.03,2885.51
2154,0.46,37.0,21.0,3665414.0,24027.25,40.09,43013.41
2155,0.74,15.0,8.0,457.0,4.76,15.88,326.14
2156,0.04,20.0,12.0,1473.0,3.76,10.33,122.52
2157,0.81,20.0,18.0,5982.5,122.43,32.8,2834.29
2158,0.96,4.0,3.0,410.0,5.35,15.71,429.57
2159,0.45,32.0,13.0,2655.0,3.36,22.77,193.29
2160,0.36,20.0,6.0,3980.0,7.96,10.82,209.68
2161,0.19,18.0,16.0,988995.0,4419.49,49.23,16819.09
2162,0.45,10.0,5.0,935.0,5.4,19.96,289.92
2163,0.26,26.0,14.0,22516.0,36.99,94.48,1355.9
2164,0.63,28.0,19.0,3751.0,11.76,19.67,391.74
2165,0.74,19.0,7.0,202.0,5.09,11.5,297.44
2166,0.23,20.0,15.0,195.0,3.73,11.96,115.36
2167,0.47,32.0,8.0,382523.0,1625.63,87.64,4143.07
2168,0.45,3.0,8.0,91.0,4.64,13.68,248.25
2169,0.18,4.0,4.0,56.0,6.98,23.85,169.85
2170,0.39,29.0,19.0,100412.0,537.5,50.44,2717.15
2171,0.96,24.0,9.0,557707.0,3165.66,92.94,27604.32
2172,0.21,9.0,8.0,5473.0,8.21,71.58,434.68
2173,0.53,11.0,8.0,79.0,3.99,11.38,202.6
2174,0.45,21.0,8.0,3232.0,3.19,15.0,171.86
2175,0.45,20.0,15.0,1859.0,6.59,18.44,359.56
2176,0.03,11.0,7.0,176.0,3.02,10.91,141.17
2177,0.9,36.0,21.0,2964731.0,22037.18,40.25,275414.71
2178,0.31,27.0,8.0,1480.0,5.5,10.5,173.89
2179,0.44,35.0,16.0,5016.0,30.99,86.67,1490.5
2180,0.43,33.0,10.0,2079.0,3.51,22.75,384.33
2181,0.71,21.0,12.0,603939.0,3538.97,95.94,18029.38
2182,0.45,19.0,9.0,6398.0,19.58,35.06,783.51
2183,0.45,46.0,9.0,115395.0,643.43,92.4,5607.28
2184,0.45,27.0,10.0,1508.0,6.89,16.86,273.85
2185,0.45,5.0,3.0,33.0,4.59,22.93,169.36
2186,0.16,25.0,6.0,5935.0,5.69,76.74,368.52
2187,0.43,20.0,8.0,4876.0,11.74,20.24,264.58
2188,0.32,28.0,16.0,836.0,6.91,17.16,206.68
2189,0.75,25.0,10.0,9820.0,48.11,25.4,1213.68
2190,0.75,5.0,4.0,68.0,4.01,15.24,227.98
2191,0.9,13.0,7.0,867.0,5.6,22.93,683.15
2192,0.41,38.0,25.0,11170102.0,83638.55,57.19,846670.02
2193,0.94,3.0,3.0,39.0,6.13,19.03,493.89
2194,0.07,17.0,6.0,716.0,6.0,18.08,155.56
2195,0.28,11.0,8.0,4388.0,17.39,19.35,217.11
2196,0.43,30.0,18.0,3099.0,16.22,14.97,246.63
2197,0.72,35.0,19.0,8066.0,296.55,53.65,3306.88
2198,0.17,26.0,12.0,171678.0,178.0,53.23,1277.87
2199,0.29,21.0,7.0,73339.0,247.43,42.43,694.76
2200,0.57,13.0,8.0,33792.0,41.64,67.7,870.02
2201,0.11,16.0,6.0,103.0,5.48,10.08,103.74
2202,0.45,22.0,8.0,32708.0,188.71,53.99,1088.22
2203,0.74,35.0,14.0,1225.0,6.58,24.83,877.27
2204,0.2,29.0,15.0,24972.0,29.26,36.41,469.77
2205,0.36,3.0,3.0,204.0,5.52,24.56,287.12
2206,0.45,33.0,7.0,9320.0,9.69,98.19,611.19
2207,0.99,32.0,14.0,2242840.0,4227.43,42.29,87356.39
2208,0.12,25.0,13.0,20077.0,26.27,69.1,406.14
2209,0.45,34.0,14.0,3232.0,43.56,48.14,1380.21
2210,0.89,9.0,4.0,2438.0,3.4,20.78,541.99
2211,0.61,19.0,10.0,10219.0,38.31,27.71,928.97
2212,0.74,35.0,25.0,15292.0,65.27,80.08,3764.83
2213,0.25,16.0,8.0,633.0,4.26,16.79,160.71
2214,0.03,37.0,19.0,3786.0,4.49,23.43,216.99
2215,0.32,44.0,16.0,13813.0,44.6,26.62,800.98
2216,0.52,14.0,8.0,280.0,3.22,13.69,203.49
2217,0.28,48.0,30.0,364461.0,1062.72,38.89,3888.7
2218,0.21,7.0,5.0,198.0,3.77,10.76,143.33
2219,0.34,32.0,11.0,4866.0,6.44,18.4,277.63
2220,0.45,24.0,11.0,437.0,6.15,23.93,982.23
2221,0.14,32.0,17.0,750.0,5.75,10.59,105.63
2222,0.76,29.0,13.0,17479.0,50.28,28.4,1268.42
2223,0.81,17.0,7.0,4892.0,17.7,15.6,456.02
2224,0.61,27.0,8.0,455.0,6.1,11.58,284.65
2225,0.57,40.0,11.0,885511.0,3631.7,44.96,13019.5
2226,0.74,33.0,9.0,489.0,4.91,12.37,393.13
2227,0.45,4.0,4.0,19.0,3.4,21.23,213.22
2228,0.35,24.0,8.0,184235.0,186.88,60.0,878.18
2229,0.74,42.0,9.0,1475.0,5.53,21.51,591.0
2230,0.87,28.0,11.0,5325.0,5.48,77.11,2503.85
2231,0.45,22.0,6.0,1374.0,6.29,20.64,428.17
2232,0.11,24.0,15.0,847736.0,2050.0,93.49,2824.22
2233,0.45,47.0,15.0,924.0,4.36,11.39,117.54
2234,0.45,18.0,9.0,779.0,3.29,23.74,588.87
2235,0.08,12.0,6.0,178.0,6.44,14.12,115.16
2236,0.29,22.0,10.0,85245.0,100.86,48.97,978.55
2237,0.17,9.0,4.0,2403.0,7.81,19.93,218.59
2238,0.96,13.0,6.0,21903.0,159.11,70.58,2198.18
2239,0.75,7.0,4.0,2343.0,12.04,21.32,315.04
2240,0.44,17.0,7.0,107.0,4.03,13.72,178.24
2241,0.39,35.0,18.0,1575046.0,1551.42,34.82,6720.05
2242,0.61,14.0,8.0,95078.0,479.78,78.58,2962.11
2243,0.47,38.0,15.0,115395.0,6141.47,43.74,46709.14
2244,0.3,13.0,7.0,106.0,4.59,20.18,210.92
2245,0.22,13.0,8.0,30542.0,40.27,48.15,495.22
2246,0.71,23.0,13.0,480.0,4.23,17.53,344.64
2247,0.33,30.0,9.0,12594.0,40.05,63.9,554.34
2248,0.5,36.0,8.0,664.0,5.07,17.44,347.08
2249,0.3,3.0,3.0,147.0,5.55,13.13,187.58
2250,0.02,28.0,12.0,510348.0,361.62,62.37,980.73
2251,0.51,7.0,4.0,1483.0,6.36,17.95,267.95
2252,0.78,22.0,11.0,1001.0,10.13,21.59,451.91
2253,0.31,40.0,8.0,7695.0,11.6,89.36,700.47
2254,0.39,17.0,8.0,566.0,6.07,20.75,256.95
2255,0.52,15.0,6.0,540.0,3.82,12.5,200.35
2256,0.57,3.0,3.0,27.0,5.95,16.42,214.46
2257,0.65,23.0,14.0,221082.0,5402.18,82.94,52595.25
2258,0.02,37.0,8.0,3084226.0,1128.66,96.36,4435.32
2259,0.39,48.0,14.0,594.0,3.88,12.94,188.12
2260,0.61,5.0,5.0,2287.0,7.21,20.35,513.25
2261,0.32,36.0,12.0,10995.0,17.86,27.94,337.8
2262,0.42,20.0,6.0,1132.0,3.69,20.15,205.08
2263,0.25,16.0,8.0,210.0,3.52,18.57,159.93
2264,0.1,20.0,11.0,335.0,3.61,20.9,135.22
2265,0.45,11.0,7.0,232.0,3.39,21.51,139.0
2266,0.03,23.0,12.0,1374.0,6.28,23.66,158.43
2267,1.0,23.0,9.0,20813.0,151.25,63.63,2583.09
2268,0.64,46.0,16.0,1619.0,9.98,12.78,896.17
2269,0.29,20.0,10.0,220.0,5.9,18.93,177.52
2270,0.45,20.0,8.0,5915.0,20.35,91.25,2217.66
2271,0.04,6.0,5.0,131.0,3.01,16.97,139.02
2272,0.13,12.0,7.0,648.0,6.23,18.67,170.39
2273,0.53,24.0,7.0,562.0,5.35,22.95,384.78
2274,0.73,22.0,6.0,596.0,5.49,19.38,454.15
2275,0.96,10.0,5.0,9745.0,57.53,73.82,2541.05
2276,0.81,27.0,7.0,1374.0,5.32,16.22,509.86
2277,0.83,5.0,3.0,3232.0,6.06,10.39,347.25
2278,0.59,41.0,15.0,870.0,6.9,23.89,621.89
2279,0.83,15.0,7.0,2524.0,5.1,14.1,406.03
2280,0.31,18.0,11.0,269003.0,660.1,29.88,4254.1
2281,0.45,20.0,8.0,1556.0,6.76,20.3,450.11
2282,0.62,32.0,10.0,29574.0,62.35,70.32,1917.62
2283,0.06,17.0,8.0,664.0,3.82,21.43,137.75
2284,0.35,26.0,7.0,318.0,4.76,16.34,224.43
2285,0.97,8.0,5.0,8365.0,61.86,72.34,4244.79
2286,0.45,17.0,6.0,8066.0,3.31,23.82,188.11
2287,0.81,20.0,9.0,7079.0,40.07,74.07,2299.57
2288,0.16,18.0,10.0,581.0,3.74,22.93,141.63
2289,0.44,15.0,7.0,1637.0,5.8,13.54,180.3
2290,0.35,33.0,17.0,4174934.0,7808.66,37.93,59708.44
2291,0.07,35.0,14.0,2946.0,10.52,24.33,171.32
2292,0.97,8.0,5.0,12273.0,41.8,99.56,2232.13
2293,0.59,21.0,8.0,527.0,4.21,10.37,245.16
2294,0.03,29.0,8.0,281556.0,201.36,70.61,1443.76
2295,0.81,35.0,15.0,71622.0,292.26,81.76,3213.99
2296,0.63,14.0,8.0,1958.0,6.85,18.74,376.3
2297,0.68,21.0,9.0,546631.0,2917.29,73.25,8404.0
2298,0.24,14.0,8.0,6055.0,13.32,70.58,467.75
2299,0.6,17.0,6.0,1290.0,9.64,12.57,710.04
2300,0.45,36.0,18.0,750.0,4.58,15.72,217.68
2301,0.61,20.0,7.0,3459.0,12.84,13.62,423.13
2302,0.48,30.0,6.0,377.0,5.35,24.32,329.19
2303,0.45,12.0,8.0,174.0,3.8,19.44,255.02
2304,0.25,34.0,9.0,12710.0,3.51,91.87,676.53
2305,0.7,35.0,13.0,31375.0,49.15,73.47,2349.52
2306,0.45,38.0,9.0,2006.0,3.95,15.45,273.38
2307,0.56,28.0,10.0,17479.0,64.67,37.59,1099.94
2308,0.71,31.0,12.0,2026667.0,11148.65,28.94,18664.92
2309,0.82,13.0,7.0,141.0,4.23,19.48,432.85
2310,0.43,13.0,6.0,2069.0,8.66,19.28,387.77
2311,0.47,10.0,8.0,1027.0,6.62,14.3,256.05
2312,0.25,14.0,8.0,118734.0,411.16,95.59,1944.14
2313,0.08,8.0,4.0,466.0,5.03,15.93,157.65
2314,0.51,21.0,6.0,112.0,3.32,20.06,225.38
2315,0.32,12.0,7.0,107.0,3.24,14.05,148.2
2316,0.58,11.0,7.0,242.0,5.06,17.74,244.38
2317,0.46,32.0,21.0,9288173.0,4356.91,89.88,156875.04
2318,0.31,57.0,30.0,9667.0,21.93,30.32,510.92
2319,0.38,46.0,18.0,41940.0,176.76,96.13,1552.87
2320,0.02,33.0,15.0,1126.0,4.96,19.06,161.43
2321,0.69,46.0,36.0,213585.0,266.74,63.91,4076.69
2322,0.44,36.0,10.0,9586.0,29.66,50.48,699.06
2323,0.88,25.0,8.0,17846.0,91.39,81.57,23030.76
2324,0.39,5.0,5.0,168.0,4.35,14.19,159.39
2325,0.45,20.0,12.0,3232.0,1054.93,80.51,5039.5
2326,0.45,6.0,5.0,165.0,4.46,13.47,121.97
2327,0.72,17.0,13.0,460.0,4.02,12.05,236.38
2328,0.08,26.0,11.0,461.0,6.59,20.13,126.3
2329,0.72,15.0,8.0,1602.0,8.57,15.26,779.81
2330,0.11,24.0,8.0,283.0,5.49,21.75,174.4
2331,0.45,11.0,8.0,30937.0,149.98,33.38,661.87
2332,0.79,15.0,8.0,2686.0,10.08,11.61,306.74
2333,0.26,52.0,35.0,39824.0,100.95,94.59,1245.99
2334,0.28,40.0,25.0,5480.0,4.31,93.6,782.69
2335,0.79,17.0,8.0,1226.0,4.6,15.94,521.4
2336,0.18,42.0,12.0,1098.0,4.0,13.06,156.81
2337,0.55,44.0,22.0,12602.0,49.81,61.45,1737.58
2338,0.67,29.0,14.0,712.0,5.84,18.39,480.85
2339,0.56,11.0,8.0,4372.0,11.81,24.22,455.68
2340,0.0,51.0,16.0,3480167.0,10025.96,72.14,27986.93
2341,0.45,10.0,5.0,346.0,4.28,10.18,115.23
2342,0.45,24.0,7.0,302.0,4.35,23.11,225.92
2343,0.79,47.0,10.0,251.0,4.27,14.23,608.6
2344,0.85,27.0,11.0,3360.0,10.52,23.78,890.64
2345,0.85,20.0,17.0,35881.0,146.86,29.69,1471.98
2346,0.45,30.0,10.0,18433.0,35.57,28.37,602.17
2347,0.19,14.0,7.0,251.0,3.67,20.05,159.39
2348,0.46,29.0,19.0,1443782.0,6513.92,94.47,48714.15
2349,0.15,19.0,6.0,1391.0,5.78,11.31,150.77
2350,0.48,15.0,8.0,202.0,3.11,20.16,241.47
2351,0.44,8.0,8.0,681.0,4.42,10.15,151.38
2352,0.49,29.0,8.0,664.0,7.06,19.09,293.48
2353,0.54,16.0,6.0,604.0,4.83,23.06,372.02
2354,0.22,28.0,12.0,2356.0,8.94,15.06,178.9
2355,0.01,9.0,4.0,106.0,5.1,14.08,100.18
2356,0.71,19.0,9.0,5455.0,14.54,48.42,1144.14
2357,0.47,13.0,7.0,664.0,4.97,13.74,165.32
2358,0.57,20.0,15.0,2044.0,5.38,22.7,460.32
2359,0.83,29.0,11.0,18147.0,109.48,57.21,1610.91
2360,0.36,40.0,22.0,1269.0,6.12,22.31,325.72
2361,0.78,27.0,9.0,1042.0,6.55,16.08,578.47
2362,0.69,15.0,7.0,55539.0,198.55,41.25,1328.52
2363,0.34,8.0,4.0,3360.0,8.7,14.51,331.78
2364,0.41,3.0,2.0,144.0,4.84,14.67,188.14
2365,0.45,21.0,11.0,3232.0,3.28,17.74,126.21
2366,0.13,38.0,13.0,3480.0,7.22,10.39,132.34
2367,0.81,41.0,17.0,85784.0,356.75,54.25,4197.74
2368,0.18,20.0,7.0,6049.0,9.87,79.53,614.05
2369,0.5,20.0,8.0,8066.0,148.85,78.01,1391.75
2370,0.56,16.0,8.0,6865.0,17.86,34.34,484.63
2371,0.22,21.0,10.0,202624.0,817.17,48.7,4506.05
2372,0.38,5.0,5.0,152.0,4.95,19.84,188.55
2373,0.22,8.0,5.0,1063.0,6.45,10.04,238.05
2374,0.07,20.0,8.0,354.0,3.72,22.53,131.07
2375,0.31,28.0,13.0,5982.5,51.24,36.04,615.3
2376,0.16,9.0,5.0,254.0,3.81,21.95,157.1
2377,0.35,14.0,8.0,1653.0,6.58,10.11,172.07
2378,0.59,12.0,8.0,517.0,6.7,24.02,344.11
2379,0.37,27.0,12.0,3623.0,10.51,10.68,219.47
2380,0.2,11.0,7.0,3040.0,6.79,21.07,211.42
2381,0.45,17.0,8.0,5372.0,7.14,47.44,579.77
2382,0.29,20.0,14.0,2160.0,11.06,14.4,147.23
2383,0.45,20.0,12.0,20118.0,50.79,45.78,2261.53
2384,0.45,34.0,11.0,1867.0,7.96,18.5,679.21
2385,0.16,8.0,4.0,6256.0,13.67,93.91,554.32
2386,0.45,10.0,5.0,268.0,3.01,15.11,315.02
2387,0.77,13.0,7.0,27003.0,61.98,61.54,2599.07
2388,0.39,12.0,6.0,3592.0,19.14,21.06,302.73
2389,0.69,30.0,13.0,1011795.0,2913.96,94.2,8907.7
2390,0.63,37.0,16.0,29913.0,34.1,83.6,2504.65
2391,0.63,18.0,8.0,52982.0,255.76,39.67,1536.78
2392,0.82,8.0,5.0,12281.0,45.66,50.39,939.27
2393,0.24,24.0,10.0,13884.0,10.78,91.24,621.96
2394,0.79,28.0,9.0,1317.0,3.19,14.57,526.97
2395,0.65,42.0,14.0,2885.0,6.32,22.19,579.9
2396,0.6,20.0,8.0,393.0,3.39,22.18,274.93
2397,0.35,20.0,10.0,966.0,4.31,14.74,192.15
2398,0.33,39.0,8.0,11141.0,30.07,69.27,1301.78
2399,0.92,6.0,5.0,1791.0,26449.075496033776,19.92,655.21
2400,0.73,15.0,6.0,947.0,6.17,13.19,426.76
2401,0.32,41.0,8.0,7743522.0,16039.01,95.76,37741.52
2402,0.13,30.0,12.0,681980.0,1959.15,38.52,2132.52
